model_id,fom,variables,aic,null_aic,delta_aic,null_deviance,residual_dev,dev_explained,MCFaddenPseudoR2,spatial_auc,training_auc,test_auc,toc_auc,number_of_variables
21,0.482872921285599,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1012.61947236418,1008.5542341485,-4.06523821568578,1122.87867934041,996.619472364183,126.259206976223,0.112442429711453,0.703895398614866,0.724023143377982,0.737934904601571,0.836187401343172,7
22,0.48932825139915,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,predios_lingue1",1013.14962408275,1008.5542341485,-4.59538993425667,1122.87867934041,997.149624082754,125.729055257652,0.111970293470624,0.706445444509011,0.723480529932143,0.740205081114172,0.821508494211113,7
23,0.485137506948739,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1013.21681184321,1008.5542341485,-4.6625776947136,1122.87867934041,993.216811843211,129.661867497195,0.115472730832649,0.704512306434674,0.724736466671951,0.737679828588919,0.842781289397125,9
24,0.484891726905122,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1013.22048010247,1008.5542341485,-4.66624595396922,1122.87867934041,997.220480102467,125.658199237939,0.111907191355483,0.701822419921733,0.721492979557496,0.736429956126926,0.841487924299388,7
25,0.486999727955823,"bn_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1013.23315271344,1008.5542341485,-4.67891856494271,1122.87867934041,999.23315271344,123.645526626966,0.110114769210505,0.707849600155592,0.72082843050585,0.74280685644322,0.941440255358093,6
26,0.487692865991766,"bn_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1013.24576119441,1008.5542341485,-4.69152704591647,1122.87867934041,999.245761194414,123.632918145992,0.110103540498797,0.708662814033101,0.720608946415398,0.743750637690032,0.936641210349329,6
27,0.491954232146051,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,predios_lingue1",1013.24761648872,1008.5542341485,-4.69338234022371,1122.87867934041,1001.24761648872,121.631062851685,0.108320751911624,0.710483047721029,0.721877076715786,0.747423732272217,0.925533945628538,5
28,0.487706828427431,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,predios_lingue1",1013.26039322544,1008.5542341485,-4.70615907694093,1122.87867934041,999.260393225438,123.618286114967,0.110090509677842,0.708365124079036,0.721224721224721,0.741939598000204,0.932448618491979,6
29,0.488997156920456,"bn_lingue_87,dis_urbano_lingue,pen_lingue15,predios_lingue1",1013.33940333126,1008.5542341485,-4.78516918276591,1122.87867934041,1003.33940333126,119.539276009142,0.106457873150964,0.708021708307785,0.718615299260461,0.744005713702683,0.926453053778365,4
30,0.493130039436337,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,predios_lingue1",1013.39695145041,1008.5542341485,-4.84271730191517,1122.87867934041,997.396951450413,125.481727889993,0.11175003159175,0.711681227526601,0.724779144133983,0.747627793082339,0.92322518606693,7
31,0.486920686140242,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1013.48513481932,1008.5542341485,-4.93090067081971,1122.87867934041,997.485134819317,125.393544521089,0.111671498291112,0.702866681090844,0.720334591302333,0.735996326905418,0.81247543727987,7
32,0.4854297664452,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1013.49249113524,1008.5542341485,-4.93825698674482,1122.87867934041,993.492491135242,129.386188205164,0.115227219632638,0.705803404499186,0.724827918376305,0.738496071829405,0.826492432375436,9
33,0.484766549478272,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1013.60304707431,1008.5542341485,-5.04881292581388,1122.87867934041,995.603047074311,127.275632266094,0.113347625712208,0.702958830514287,0.72362075587882,0.738164473012958,0.837424213004331,8
34,0.483724224431916,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1013.65274419057,1008.5542341485,-5.09851004207678,1122.87867934041,993.652744190574,129.225935149832,0.115084503363926,0.705163611464508,0.725443693185629,0.736378940924395,0.838909571946576,9
35,0.484799000858637,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1013.92030985502,1008.5542341485,-5.36607570652734,1122.87867934041,993.920309855025,128.958369485381,0.114846217902305,0.703250700960443,0.723504917053304,0.734414855626977,0.82981856116546,9
36,0.488218965447097,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1013.9929863634,1008.5542341485,-5.43875221489759,1122.87867934041,997.992986363395,124.885692977011,0.111219221875662,0.708728191244569,0.723834143188982,0.744031221303949,0.942263151629895,7
37,0.487660287994394,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15",1014.00906352662,1008.5542341485,-5.45482937812324,1133.98878739607,1002.00906352662,131.97972386945,0.116385386995324,0.70798819930161,0.726902636880459,0.734175,0.838011504155126,5
38,0.489566170712608,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1014.0658954896,1008.5542341485,-5.51166134109803,1122.87867934041,998.065895489596,124.81278385081,0.111154291329253,0.709838102583418,0.722815980880497,0.745995306601367,0.935603991939263,7
39,0.485545774317899,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1014.0870791557,1008.5542341485,-5.53284500720054,1122.87867934041,998.087079155698,124.791600184708,0.111135425830698,0.701777866869194,0.721718560428238,0.734797469645954,0.825688021985059,7
40,0.489491521176699,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1014.12008422873,1008.5542341485,-5.56585008023524,1122.87867934041,996.120084228733,126.758595111673,0.11288716888465,0.705349671706729,0.723309820084014,0.739312315069891,0.818447228919899,8
41,0.488666209621122,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,predios_lingue1",1014.19207703766,1008.5542341485,-5.63784288916111,1122.87867934041,998.192077037659,124.686602302747,0.111041918060097,0.709857195165416,0.723846336749563,0.744388327721661,0.932055746124954,7
42,0.491219707992574,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1014.31961728497,1008.5542341485,-5.76538313646847,1122.87867934041,998.319617284966,124.55906205544,0.110928334776654,0.709825678662764,0.721175946982399,0.745740230588715,0.92465332149408,7
43,0.491126189968518,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1014.32908547693,1008.5542341485,-5.77485132843299,1122.87867934041,998.32908547693,124.549593863475,0.110919902706352,0.709096117285917,0.722114851147109,0.744566880930517,0.930162602258341,7
44,0.487827847182462,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,predios_lingue1",1014.57699689709,1008.5542341485,-6.02276274859105,1122.87867934041,1000.57699689709,122.301682443317,0.108917984367785,0.711485297976622,0.722395303040464,0.750178553208856,0.913934094564593,6
45,0.491098136848508,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1014.57803215336,1008.5542341485,-6.02379800485892,1122.87867934041,1000.57803215336,122.300647187049,0.108917062401515,0.709604929220241,0.721035721035721,0.7471431486583,0.926489532793028,6
46,0.482766577074902,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1014.61866005037,1008.5542341485,-6.06442590187135,1122.87867934041,996.618660050369,126.260019290037,0.112443153132272,0.703816107492437,0.724047530499143,0.73778185899398,0.834509749219659,8
47,0.486776572695241,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,pen_lingue15,predios_lingue1",1014.67463255005,1008.5542341485,-6.12039840155728,1122.87867934041,1002.67463255005,120.204046790351,0.107049896842783,0.70905973951047,0.719109138463977,0.746275890215284,0.914950435084485,5
48,0.486999727955823,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1014.69575163133,1008.5542341485,-6.14151748283621,1122.87867934041,1000.69575163133,122.182927709072,0.10881222518255,0.70774145760574,0.722383109479884,0.745128048158351,0.936195347035903,6
49,0.487343890256375,"bn_lingue_87,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1014.72229062421,1008.5542341485,-6.1680564757088,1122.87867934041,1002.72229062421,120.1563887162,0.10700745407935,0.707407384746697,0.718078782594912,0.743648607284971,0.927651641931708,5
50,0.487334586477923,"bn_lingue_87,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1014.96841949856,1008.5542341485,-6.41418535006255,1122.87867934041,1002.96841949856,119.910259841846,0.106788259540454,0.705938467835298,0.718505557215235,0.741735537190083,0.93454183320275,5
51,0.490710176956474,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,pen_lingue15,predios_lingue1",1015.06472086364,1008.5542341485,-6.51048671514297,1122.87867934041,1003.06472086364,119.813958476765,0.106702496610894,0.706709425329562,0.718889654373525,0.742500765228038,0.920045069612239,5
52,0.48730202416994,"bn_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1015.06772591798,1008.5542341485,-6.51349176948497,1122.87867934041,999.067725917982,123.810953422423,0.110262093047444,0.707268241322519,0.720377268764365,0.742449750025508,0.941478680475296,7
53,0.486683611103295,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1015.08479165259,1008.5542341485,-6.53055750409214,1122.87867934041,999.08479165259,123.793887687816,0.110246894847567,0.706952258782668,0.720724785240914,0.74068972553821,0.937597394446507,7
54,0.493547404357426,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,predios_lingue1",1015.08705082741,1008.5542341485,-6.53281667890838,1122.87867934041,1001.08705082741,121.791628513,0.108463746577272,0.709260076949643,0.721133269520366,0.744898479746965,0.920736256901114,6
55,0.48643731909653,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1015.090533719,1008.5542341485,-6.53629957049998,1122.87867934041,999.090533718997,123.788145621408,0.110241781146048,0.707807567304931,0.720810140164979,0.742424242424242,0.93238313223288,7
56,0.483141161390125,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1015.1019840422,1008.5542341485,-6.54774989370105,1122.87867934041,997.101984042199,125.776695298207,0.112012720173911,0.700849395165954,0.72101743069485,0.733955718804204,0.822705751849908,8
57,0.492202355924013,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1015.11490992025,1008.5542341485,-6.56067577175475,1122.87867934041,997.114909920252,125.763769420154,0.112001208798469,0.709940985060858,0.724620627846434,0.747041118253239,0.930639115316325,8
58,0.493205054133487,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1015.15747530297,1008.5542341485,-6.60324115447679,1122.87867934041,997.157475302974,125.721204037432,0.111963301423874,0.710951758749809,0.723370787886917,0.748342005917763,0.923008645750061,8
59,0.484539429527582,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1015.20337263841,1008.5542341485,-6.64913848991011,1122.87867934041,993.203372638408,129.675306701998,0.11548469936055,0.704134327122297,0.724584047164692,0.73704213855729,0.836120185369479,10
60,0.485606105572929,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15",1015.40426978546,1008.5542341485,-6.85003563695966,1133.98878739607,1001.40426978546,132.584517610613,0.116918720082816,0.708734172617479,0.728056384167957,0.735225,0.833548016515444,6
61,0.486711498360235,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1015.52896509077,1008.5542341485,-6.97473094227632,1133.98878739607,1001.52896509077,132.459822305297,0.116808758408854,0.70703196152895,0.726059743784411,0.7351,0.837659131621057,6
62,0.484289214538758,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1015.59206265661,1008.5542341485,-7.03782850810853,1122.87867934041,995.592062656606,127.2866166838,0.113357408084878,0.702637688958618,0.723267142621981,0.737475767778798,0.831308665549099,9
63,0.487609096881159,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1015.76163123335,1008.5542341485,-7.20739708485075,1122.87867934041,997.761631233348,125.117048107058,0.111425259388265,0.707972699647014,0.723291529743143,0.744541373329252,0.942266574081828,8
64,0.485996056459501,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1015.82188880101,1008.5542341485,-7.26765465251231,1133.98878739607,1001.82188880101,132.166898595061,0.116550445704626,0.706680421086488,0.726502113210705,0.733925,0.844233480493853,6
65,0.490163636477585,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1015.85380789239,1008.5542341485,-7.29957374389312,1122.87867934041,999.853807892391,123.024871448015,0.109562033469441,0.710562316935079,0.721175946982399,0.74931129476584,0.914336218079552,7
66,0.487516031155182,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1015.90054631986,1008.5542341485,-7.34631217135973,1122.87867934041,997.900546319857,124.978133020549,0.111301546035198,0.708035495754186,0.724004853037111,0.742730333639425,0.939127418149535,8
67,0.485773202318279,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15",1015.92680453074,1008.5542341485,-7.37257038224686,1133.98878739607,1001.92680453074,132.061982865326,0.116457926509639,0.707172350170926,0.726161369193154,0.7325,0.821745794214867,6
68,0.488801367504242,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1015.96566672798,1008.5542341485,-7.41143257947977,1122.87867934041,997.965666727977,124.913012612429,0.111243551873123,0.709134858548818,0.722968400387755,0.74497500255076,0.931837633682041,8
69,0.486056424294696,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1016.01367416245,1008.5542341485,-7.45944001395173,1122.87867934041,1002.01367416245,120.865005177957,0.107638525338244,0.708363350583755,0.718377524829138,0.746428935822875,0.915802110088681,6
70,0.488796706479032,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1016.02771189559,1008.5542341485,-7.47347774709476,1122.87867934041,1000.02771189559,122.850967444814,0.109407160101194,0.706656392065973,0.721352753610818,0.744413835322926,0.937352326830244,7
71,0.486507016101555,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1016.02919594896,1008.5542341485,-7.47496180046653,1122.87867934041,1000.02919594896,122.849483391442,0.109405838450513,0.708819500949079,0.722834271221368,0.749234771962045,0.924846545100915,7
72,0.490887772089276,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1016.14825177951,1008.5542341485,-7.59401763101198,1122.87867934041,998.148251779509,124.730427560896,0.111080947439633,0.708459860886857,0.721096688838624,0.744719926538108,0.930172959495419,8
73,0.488512439119057,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,pen_lingue15",1016.27054790238,1008.5542341485,-7.71631375388279,1133.98878739607,1006.27054790238,127.71823949369,0.112627427107956,0.706280719323945,0.723405527226643,0.7352,0.830034341038301,4
74,0.486409442124478,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1016.30795006416,1008.5542341485,-7.75371591566579,1122.87867934041,1002.30795006416,120.570729276243,0.107376452589756,0.707005396439444,0.719316428993848,0.743878175696358,0.923697319320069,6
75,0.485086489305556,"bn_lingue_87,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1016.35565605195,1008.5542341485,-7.80142190345202,1122.87867934041,1002.35565605195,120.523023288456,0.107333967155965,0.705197448654175,0.718194621420428,0.740868278747067,0.935819577279888,6
76,0.493059720002637,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1016.40874073308,1008.5542341485,-7.85450658458149,1122.87867934041,1000.40874073308,122.469938607327,0.109067827950271,0.708566168952718,0.720938172551076,0.745204570962147,0.921424615775528,7
77,0.488237595255606,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1016.43468654526,1008.5542341485,-7.88045239676308,1122.87867934041,1002.43468654526,120.443992795145,0.107263585114908,0.706082642430073,0.717950750208815,0.74137843077237,0.920857724578996,6
78,0.48693928345851,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1016.53856249757,1008.5542341485,-7.98432834907612,1122.87867934041,1000.53856249757,122.340116842832,0.108952212820263,0.706581186161142,0.721974625200432,0.743342516069789,0.931255149910854,7
79,0.487869742877346,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1016.69143628247,1008.5542341485,-8.1372021339705,1122.87867934041,1002.69143628247,120.187243057938,0.107034931973717,0.704576537094846,0.718737234866267,0.740715233139476,0.928468708019776,6
80,0.488023380613991,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15",1016.86011941848,1008.5542341485,-8.30588526998361,1133.98878739607,1004.86011941848,129.128667977589,0.11387120350114,0.708131070880711,0.725258696444904,0.73805,0.824050760154594,5
81,0.487474155377402,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1016.86237747451,1008.5542341485,-8.30814332600755,1133.98878739607,1000.86237747451,133.126409921565,0.117396583988505,0.707700817411104,0.726866769089137,0.736125,0.833089491686552,7
82,0.49181382129379,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1016.86270428021,1008.5542341485,-8.3084701317166,1122.87867934041,996.862704280214,126.015975060192,0.112225815111402,0.709155347667745,0.723760981825498,0.747347209468422,0.9306060004604,9
83,0.486200398158595,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1016.90917878877,1008.5542341485,-8.35494464027727,1122.87867934041,998.909178788775,123.969500551631,0.110403290072666,0.706374843735901,0.720791849824108,0.740970309152127,0.937598878314814,8
84,0.485295220009495,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,pen_lingue15",1017.08203127078,1008.5542341485,-8.52779712228721,1133.98878739607,1005.08203127078,128.906756125286,0.113675512102098,0.705468742874735,0.723118584896073,0.736125,0.830640919296048,5
85,0.483617758088166,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1017.13505661157,1008.5542341485,-8.58082246307276,1133.98878739607,1001.13505661157,132.8537307845,0.11715612381809,0.707100380382815,0.728259634985444,0.73415,0.840868104360622,7
86,0.487576522552451,"bn_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15",1017.26458798695,1008.5542341485,-8.71035383845515,1133.98878739607,1007.26458798695,126.724199409118,0.111750839882737,0.710865041093679,0.723196298443936,0.741025,0.936074234384749,4
87,0.488423918997167,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1017.30804556491,1008.5542341485,-8.75381141641139,1122.87867934041,999.308045564909,123.570633775497,0.110048072021533,0.707728675087585,0.722084367245658,0.748342005917763,0.925658771853752,8
88,0.485977482727696,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1017.32527065684,1008.5542341485,-8.77103650834533,1133.98878739607,1001.32527065684,132.663516739228,0.116988384906219,0.705687409209498,0.725898338723465,0.73415,0.844140687101927,7
89,0.484891726905122,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15",1017.38146169949,1008.5542341485,-8.82722755098916,1133.98878739607,1001.38146169949,132.607325696584,0.116938833232279,0.708284963483648,0.727894979107012,0.734375,0.825064552069899,7
90,0.485105040770247,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1017.40051830844,1008.5542341485,-8.84628415994587,1133.98878739607,1001.40051830844,132.588269087627,0.116922028296315,0.705931653542183,0.725611396392896,0.7329,0.817580779892775,7
91,0.487776644537189,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15",1017.63620834682,1008.5542341485,-9.08197419832118,1133.98878739607,1003.63620834682,130.352579049252,0.114950500832177,0.707198350379295,0.725037511731757,0.737575,0.824695082653796,6
92,0.483835336039665,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1017.65202169751,1008.5542341485,-9.09778754901026,1122.87867934041,1001.65202169751,121.226657642898,0.107960601508712,0.706220535120702,0.718749428426848,0.743674114886236,0.924604817555703,7
93,0.48660925019929,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1017.66111939299,1008.5542341485,-9.10688524448801,1122.87867934041,997.661119392985,125.21755994742,0.111514772033052,0.707263038346125,0.723120819895013,0.742679318436894,0.939082379122118,9
94,0.484557967327138,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1017.74859535401,1008.5542341485,-9.1943612055104,1133.98878739607,1001.74859535401,132.240192042063,0.116615079013012,0.705940419028622,0.726005942097429,0.73215,0.828940800200501,7
95,0.487111330708588,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1017.86193729898,1008.5542341485,-9.30770315048085,1122.87867934041,999.861937298978,123.016742041428,0.10955479367877,0.705648084637307,0.721102785618915,0.74280685644322,0.932176345504,8
96,0.486414088213874,"mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue",1017.87176746739,1008.5542341485,-9.31753331889502,1133.98878739607,1005.87176746739,128.117019928678,0.112979088816978,0.704282703038417,0.723333791644,0.733875,0.839207498123595,5
97,0.491921467249785,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15",1018.05533905522,1008.5542341485,-9.50110490671887,1133.98878739607,1006.05533905522,127.933448340854,0.112817207509275,0.711899897499016,0.724350045731434,0.742475,0.921604267990282,5
98,0.485109678708839,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1018.06578383916,1008.5542341485,-9.51154969066749,1122.87867934041,1002.06578383916,120.812895501241,0.107592118119304,0.703869402601906,0.718353137707976,0.739337822671156,0.929553117811407,7
99,0.48595426621587,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,pen_lingue15",1018.15142469951,1008.5542341485,-9.59719055100766,1133.98878739607,1006.15142469951,127.837362696565,0.11273247506275,0.705359613945304,0.722999025591669,0.733475,0.812052441291182,5
100,0.489752827292378,"bn_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15",1018.18113190043,1008.5542341485,-9.62689775193519,1133.98878739607,1006.18113190043,127.807655495638,0.112706277977507,0.712068935331692,0.725641286218997,0.742925,0.934556577300365,5
101,0.481916372180568,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,pen_lingue15,dis_plant87_lingue",1018.32255814435,1008.5542341485,-9.76832399585567,1133.98878739607,1004.32255814435,129.666229251717,0.114345248112606,0.705581166188002,0.725808669245162,0.735425,0.83458238001402,6
102,0.485555055730494,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1018.5664937526,1008.5542341485,-10.0122596041057,1133.98878739607,1000.5664937526,133.422293643467,0.117657506958106,0.706020802108846,0.726920570776119,0.735075,0.84067826604882,8
103,0.492708222162233,"cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,pen_lingue15,predios_lingue1",1018.57102213372,1008.5542341485,-10.0167879852246,1122.87867934041,1006.57102213372,116.307657206684,0.103579896338404,0.706767060378692,0.710774839807098,0.740230588715437,0.870451169526837,5
